Volcano name,Volcano number,Volcano country,Volcano region,Volcano type,Latitude,Longitude,Summit elevation,VEI,Start date,Currently erupting (Y/N),Eruption status
Sete Cidades,382080,Portugal,Azores,Stratovolcano,37.865°N,25.785°W,842,2,1811,0,Confirmed
Sete Cidades,382080,Portugal,Azores,Stratovolcano,37.865°N,25.785°W,842,2,1713,0,Confirmed
Sete Cidades,382080,Portugal,Azores,Stratovolcano,37.865°N,25.785°W,842,2,1682,0,Confirmed
Sete Cidades,382080,Portugal,Azores,Stratovolcano,37.865°N,25.785°W,842,2,1638,0,Confirmed
Sete Cidades,382080,Portugal,Azores,Stratovolcano,37.865°N,25.785°W,842,4,1444,0,Confirmed
Sete Cidades,382080,Portugal,Azores,Stratovolcano,37.865°N,25.785°W,842,2,1110,0,Confirmed
Sete Cidades,382080,Portugal,Azores,Stratovolcano,37.865°N,25.785°W,842,2,950,0,Confirmed
Sete Cidades,382080,Portugal,Azores,Stratovolcano,37.865°N,25.785°W,842,3,670,0,Confirmed
Sete Cidades,382080,Portugal,Azores,Stratovolcano,37.865°N,25.785°W,842,4,380,0,Confirmed
Sete Cidades,382080,Portugal,Azores,Stratovolcano,37.865°N,25.785°W,842,4,90,0,Confirmed
Sete Cidades,382080,Portugal,Azores,Stratovolcano,37.865°N,25.785°W,842,,-750,0,Confirmed
Sete Cidades,382080,Portugal,Azores,Stratovolcano,37.865°N,25.785°W,842,,-2050,0,Confirmed
Sete Cidades,382080,Portugal,Azores,Stratovolcano,37.865°N,25.785°W,842,4,-3050,0,Confirmed
Seulawah Agam,261020,Indonesia,Sumatra,Stratovolcano,5.448°N,95.658°E,1810,2,1839,0,Confirmed
Seulawah Agam,261020,Indonesia,Sumatra,Stratovolcano,5.448°N,95.658°E,1810,2,1510,0,Confirmed
Severny,300700,Russia,Kamchatka Peninsula,Shield,58.28°N,160.87°E,1936,,-1550,0,Confirmed
Shasta,323010,United States,USA (California),Stratovolcano,41.409°N,122.193°W,4317,,,0,Discredited
Shasta,323010,United States,USA (California),Stratovolcano,41.409°N,122.193°W,4317,,1250,0,Confirmed
Shasta,323010,United States,USA (California),Stratovolcano,41.409°N,122.193°W,4317,,1200,0,Confirmed
Shasta,323010,United States,USA (California),Stratovolcano,41.409°N,122.193°W,4317,,850,0,Confirmed
Shasta,323010,United States,USA (California),Stratovolcano,41.409°N,122.193°W,4317,,150,0,Confirmed
Shasta,323010,United States,USA (California),Stratovolcano,41.409°N,122.193°W,4317,0,50,0,Confirmed
Shasta,323010,United States,USA (California),Stratovolcano,41.409°N,122.193°W,4317,,-150,0,Confirmed
Shasta,323010,United States,USA (California),Stratovolcano,41.409°N,122.193°W,4317,,-550,0,Confirmed
Shasta,323010,United States,USA (California),Stratovolcano,41.409°N,122.193°W,4317,,-650,0,Confirmed
Shasta,323010,United States,USA (California),Stratovolcano,41.409°N,122.193°W,4317,,-850,0,Confirmed
Shasta,323010,United States,USA (California),Stratovolcano,41.409°N,122.193°W,4317,,-1150,0,Confirmed
Shasta,323010,United States,USA (California),Stratovolcano,41.409°N,122.193°W,4317,,-2050,0,Confirmed
Shasta,323010,United States,USA (California),Stratovolcano,41.409°N,122.193°W,4317,,-2550,0,Confirmed
Shasta,323010,United States,USA (California),Stratovolcano,41.409°N,122.193°W,4317,0,-3050,0,Confirmed
Shasta,323010,United States,USA (California),Stratovolcano,41.409°N,122.193°W,4317,,-4050,0,Confirmed
Shasta,323010,United States,USA (California),Stratovolcano,41.409°N,122.193°W,4317,,-6050,0,Confirmed
Shasta,323010,United States,USA (California),Stratovolcano,41.409°N,122.193°W,4317,,-6650,0,Confirmed
Shasta,323010,United States,USA (California),Stratovolcano,41.409°N,122.193°W,4317,,-7250,0,Confirmed
Shasta,323010,United States,USA (California),Stratovolcano,41.409°N,122.193°W,4317,0,-7350,0,Confirmed
Shasta,323010,United States,USA (California),Stratovolcano,41.409°N,122.193°W,4317,,-7420,0,Confirmed
Shasta,323010,United States,USA (California),Stratovolcano,41.409°N,122.193°W,4317,4,-7650,0,Confirmed
Shasta,323010,United States,USA (California),Stratovolcano,41.409°N,122.193°W,4317,,-7750,0,Confirmed
Shasta,323010,United States,USA (California),Stratovolcano,41.409°N,122.193°W,4317,,-8050,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,4,1999,1,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,2,1999,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,1998,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,2,1997,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,1990,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,2,1989,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,2,1988,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,1986,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,2,1985,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,2,1984,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,1,1980,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,4,1964,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,2,1944,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,1,1930,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,1,1928,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,,1905,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,2,1897,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,1879,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,5,1854,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,,1800,0,Uncertain
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,1739,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,1700,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,5,1652,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,1550,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,4,1430,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,1150,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,5,1034,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,1020,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,4,970,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,750,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,700,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,5,650,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,630,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,5,600,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,4,580,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,530,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,4,500,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,380,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,4,250,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,230,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,170,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,120,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,4,100,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,-10,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,,,0,Discredited
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,-150,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,4,-300,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,-400,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,4,-500,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,-650,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,4,-780,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,-900,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,5,-950,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,-1010,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,-1330,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,-1500,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,-1650,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,4,-1700,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,5,-2000,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,5,-2100,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,-2150,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,4,-2200,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,-2490,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,-2530,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,5,-2620,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,-2750,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,-2900,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,-3050,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,4,-3200,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,5,-3500,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,5,-3650,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,-4250,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,-4350,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,5,-4400,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,-4530,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,-4900,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,,,0,Discredited
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,-5400,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,5,-5500,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,-6000,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,-6100,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,-6200,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,4,-6350,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,4,-6380,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,4,-6400,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,3,-6500,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,4,-6600,0,Confirmed
Sheveluch,300270,Russia,Kamchatka Peninsula,Stratovolcano,56.653°N,161.36°E,3283,5,-6800,0,Confirmed
